track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_genre
5B8OvkhyezufMxoHlm6o7T,I Forgot to Remember to Forget,22,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.596,0.544,10,1,-7.58,0.0287,0.85,0.0786,0.119,0.651,131.849,112376,4,rock
50zQB8zAZL9IM1c29kvNrU,Hey Good Lookin',22,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.496,0.646,8,1,-8.32,0.0929,0.784,0.0,0.214,0.941,175.286,101801,4,rock
4mXvRSQbenyPYuC3D9jui1,Timonia,17,5ZVnP9mGh1Qv9I4SUwBLL4,Отава Ё,32,"['russian folk', 'russian folk rock']",Loud and Clear,spotify:album:4rWrUbiVRTRthccvctMsU8,0.591,0.828,7,1,-4.757,0.0634,0.167,0.000146,0.107,0.762,104.963,282548,3,rock
4QHHimmru3L9i4rMSGZWQ6,There Goes Our Gusli,16,5ZVnP9mGh1Qv9I4SUwBLL4,Отава Ё,32,"['russian folk', 'russian folk rock']",Loud and Clear,spotify:album:4rWrUbiVRTRthccvctMsU8,0.625,0.698,7,1,-6.097,0.0248,0.131,1.55e-06,0.156,0.52,106.029,269417,3,rock
4rO5Uf0GXi3QfC8J0qYDA7,Earth Manna,15,2vJJ54Fm8loT4abayMYgRi,Underground Lovers,23,['australian alternative rock'],Dream It Down (30th Anniversary Edition),spotify:album:5ouN3SogOIQwiuTaZCQ71G,0.395,0.447,9,1,-12.296,0.0276,0.00353,0.0473,0.179,0.362,79.995,275440,4,rock
2lYSNG0oN7hU2MCCPA18cW,"Monkey And The Engineer - Live at the Berkeley Community Theater, 4/25/1981",4,3QDaXfnxfQqqJQK5lSdjLN,Jerry Garcia,47,"['country rock', 'jam band', 'jamgrass', 'roots rock']","Bear's Sonic Journals: Sing Out! (Live at the Berkeley Community Theater, 4/25/1981)",spotify:album:3Cc5Js7mct6cvPlBLM5B0x,0.558,0.315,7,1,-18.449,0.0671,0.627,3.4e-05,0.746,0.785,166.764,163681,4,rock
6gPfiRHprnx32d4urxekoN,Dance In The Game - Anime Size,28,56TyClNQ0oVZLhK2V9KhA6,ZAQ,49,"['anime', 'anime rock', 'denpa-kei', 'j-pixie']","TV Animation ""Classroom of the Elite"" Original Soundtrack (2nd Season & 3rd Season)",spotify:album:7yzkrjOxkCYvEjmrx0qpHd,0.658,0.86,5,0,-4.01,0.0805,0.04,0.0,0.312,0.959,134.898,92667,4,rock
4jOM1MxoABZUItl5CCvGyU,Reach for the Lasers,19,39oSLGo3HkaeYXzUEGgAGQ,EMF,46,"['britpop', 'dance rock', 'grebo', 'indietronica', 'madchester']",The Beauty and the Chaos,spotify:album:388c0tIWODRxDStsK7WoBq,0.635,0.905,4,1,-5.434,0.0351,0.0244,0.0542,0.567,0.758,125.006,200250,4,rock
3DTPCSSB0enjUVkco9vaJu,Hello People,17,39oSLGo3HkaeYXzUEGgAGQ,EMF,46,"['britpop', 'dance rock', 'grebo', 'indietronica', 'madchester']",The Beauty and the Chaos,spotify:album:388c0tIWODRxDStsK7WoBq,0.469,0.925,5,1,-5.01,0.107,0.00166,0.0,0.155,0.527,130.916,228000,4,rock
4A5siY1yaPpvP23CiOz1lT,A Six Pack To Go - Live,7,4KtaHyqLFlKKb7aghnWBfE,Commander Cody and His Lost Planet Airmen,33,['country rock'],Country Hits,spotify:album:6CXrechYfJj9VxbHZF8XZw,0.661,0.704,0,1,-8.344,0.108,0.832,0.00421,0.663,0.896,105.123,126560,4,rock
65O1HMJB70E4FODW8gnrf4,What Made Milwaukee Famous (Made A Loser Out Of Me) - Live,7,4KtaHyqLFlKKb7aghnWBfE,Commander Cody and His Lost Planet Airmen,33,['country rock'],Country Hits,spotify:album:6CXrechYfJj9VxbHZF8XZw,0.571,0.56,0,1,-5.919,0.0356,0.312,1.98e-06,0.322,0.774,120.256,137640,4,rock
54wEDJCpzFC0VpYFchfHFS,MR. NOBODY,24,1LQe0AlqV1e2GD3Ry1UFTg,Joe & The Shitboys,14,['faroese rock'],MR. NOBODY,spotify:album:28FuAwm1xuYzp6h3LHALm9,0.555,0.701,11,0,-6.757,0.434,0.133,0.0,0.205,0.376,118.872,89988,4,rock
6RWxQEOFvk7YOUA8A5eShI,Home Is Where The Hatred Is,9,4AYoCwXHaaxeaM8DtzP3zg,Billy Valentine,34,['alternative roots rock'],Lady Day and John Coltrane,spotify:album:7Ca3mqTomAQaDGTG1msuJN,0.637,0.412,7,0,-11.573,0.0536,0.0982,0.000173,0.111,0.574,84.58,225566,4,rock
6qn2WguW8k7DwKXrpj8WfI,"Caldonia - Live At Lincoln Center, New York/2007",26,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,70,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",Late Night Willie Nelson,spotify:album:2KdmvdANOWJnnZvIAWvvpT,0.561,0.768,1,1,-5.095,0.0529,0.67,0.0311,0.746,0.627,98.478,205787,4,rock
4h6mLa1rCvmiKQUSdEwYQ9,Better Man,12,2DBfeo9DryFR8QnjoPnuNX,The Elwins,16,"['canadian indie', 'canadian indie rock']","I Save You (The ""And I Thank You"" Bonus Tracks)",spotify:album:6BkPJDEiTacySxzXiuDHjR,0.367,0.457,0,1,-7.142,0.0267,0.69,2.2e-05,0.105,0.164,95.227,258887,4,rock
16Akuew80rfiXVrugJMmDZ,Hard Road Easy - 2024 Remix,18,0aBEiafPqEJ3o0yp6gFsHg,Anthony Gomes,30,"['canadian blues', 'modern blues', 'modern blues rock', 'power blues-rock']","Peace, Love & Loud Guitars (2024 Remix)",spotify:album:6tORl2PYW5lGZ1Fss1mXlj,0.467,0.914,8,1,-2.287,0.0391,0.000865,0.0,0.225,0.501,160.02,246187,4,rock
0O0HyuCHAWllq8JcLJVx6J,"Rock Bottom - Live At The Roundhouse, London, 2nd April 1977",14,2Omy3P5hFZym7FKum1JA1s,UFO,52,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Lights Out (2024 Remaster),spotify:album:1CDfQjUxPPszW6PrPUSbgY,0.179,0.94,2,1,-6.867,0.114,0.00146,0.0446,0.961,0.307,76.311,587893,4,rock
4iCnNHTEFjs5VV52cr9qUw,Mumbling & Grumbling,14,5J6lHDYy53GyksfcJyHadC,Junior Byles,39,"['dub', 'lovers rock', 'old school dancehall', 'reggae', 'rocksteady', 'roots reggae']",Curley Locks: The Upsetter Singles 1973-1975,spotify:album:5c6rN0egouTbypTaEV7GBM,0.856,0.458,9,1,-10.762,0.0812,0.372,0.000964,0.114,0.97,146.4,198760,4,rock
5nkdBeCbbjOgf6suge1h3v,Lie-and-Black-and-White,10,5RqEh86PV3ZysqV7TCrfJV,"Not Secured, Loose Ends",23,"['idol rock', 'j-pixie', 'japanese post-hardcore', 'kawaii metal']",OUROARBOROS,spotify:album:1KoHq4HEKojPZ1jm0ucqSZ,0.413,0.934,6,0,-3.681,0.0664,6.09e-05,0.000887,0.273,0.53,94.918,200480,4,rock
0s4icgDtthLIb5Oro7rX51,Monuments & Bricks,18,1OYppHNOuAIQ69SvpKPR5F,CATHEDRALE,10,"['french garage rock', 'rock alternatif francais']",Monuments & Bricks,spotify:album:0aIV0XAncijn9UFTIuNEdA,0.345,0.802,6,0,-5.754,0.0339,2.73e-06,0.262,0.105,0.191,137.434,242378,4,rock
4Z0xRTFiWBLGtBgru5ucfN,You Win Again,22,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.595,0.437,8,1,-9.399,0.0361,0.884,0.000694,0.225,0.767,131.299,141294,4,rock
4g6G7N7ABmQaFLaU94WsHu,You're the Nearest Thing to Heaven,22,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.621,0.503,3,1,-7.083,0.0313,0.864,0.0027,0.0995,0.812,82.071,158718,4,rock
45ZpYSAC01ROVQoTUwovjq,Andamos en nada,26,73Vk4dL8kYkbRJxWJDq1wL,La Floripondio,37,"['chilean rock', 'ska chileno']",Alo con las islas mutantes?,spotify:album:5YB4gdMdAM0HbRqPhLBRwM,0.336,0.942,2,1,-5.625,0.124,0.000564,0.315,0.42,0.155,164.72,88216,4,rock
0wHz2drTUiTpPlT4LXOsTW,Goodbye Girl,13,0mQ9176XZVIWTmESmofegM,The White Wires,12,"['canadian garage rock', 'garage pop', 'garage punk', 'modern power pop', 'ottawa indie']",Singles and Rarities,spotify:album:3RuiabpH6uPHCQxY3oUd7Y,0.382,0.938,11,1,-2.83,0.0536,0.0272,0.0,0.286,0.962,157.268,106667,4,rock
61aDQO2uelsnoHrQpG5oXK,Pretty Girl,9,0mQ9176XZVIWTmESmofegM,The White Wires,12,"['canadian garage rock', 'garage pop', 'garage punk', 'modern power pop', 'ottawa indie']",Singles and Rarities,spotify:album:3RuiabpH6uPHCQxY3oUd7Y,0.428,0.974,5,1,-0.75,0.0423,0.089,1.65e-05,0.328,0.661,141.865,157787,4,rock
1zEULubORGvj2rX3LzfUxz,Crazy Crazy,8,0mQ9176XZVIWTmESmofegM,The White Wires,12,"['canadian garage rock', 'garage pop', 'garage punk', 'modern power pop', 'ottawa indie']",Singles and Rarities,spotify:album:3RuiabpH6uPHCQxY3oUd7Y,0.324,0.789,0,1,-11.478,0.0393,0.205,0.0,0.38,0.631,149.717,111351,4,rock
79xSQjDt7w8B2iXcGHkMMV,The Mercenary And The Samaritan,14,5TnuP42pw475UrjjeabtwZ,The Waterboys,54,"['celtic rock', 'irish rock', 'scottish new wave', 'scottish rock']",1985,spotify:album:1mMm1XXiHiMbHblVSvzkL4,0.378,0.524,1,1,-8.441,0.0419,0.967,0.915,0.143,0.322,126.062,53427,4,rock
0b6vyXnLJXff5E1ucIRhUB,Cocaine,5,4DV83JtR2UWtGzIyvEyGA8,Andwellas Dream,15,['classic psychedelic rock'],To Dream,spotify:album:6UkOkzXI3JmXbjBf0OXXP7,0.459,0.581,11,0,-10.051,0.0705,0.0553,0.075,0.459,0.531,111.819,298040,4,rock
7wv80WMvA8JXoFPDdoHXcR,Man Without A Name,7,4DV83JtR2UWtGzIyvEyGA8,Andwellas Dream,15,['classic psychedelic rock'],To Dream,spotify:album:6UkOkzXI3JmXbjBf0OXXP7,0.547,0.862,7,1,-7.454,0.0666,0.00258,1.55e-05,0.0683,0.585,100.883,161107,4,rock
5tKPkMsmXndNfxPOojdsSv,Lost A Number Found A King,6,4DV83JtR2UWtGzIyvEyGA8,Andwellas Dream,15,['classic psychedelic rock'],To Dream,spotify:album:6UkOkzXI3JmXbjBf0OXXP7,0.287,0.52,9,0,-9.698,0.042,0.586,0.201,0.137,0.108,87.757,359627,4,rock
0NmnjgXFf3KS14dz6wfARF,Sunday,7,4DV83JtR2UWtGzIyvEyGA8,Andwellas Dream,15,['classic psychedelic rock'],To Dream,spotify:album:6UkOkzXI3JmXbjBf0OXXP7,0.416,0.968,9,1,-4.842,0.13,7.43e-06,0.926,0.182,0.632,104.613,191773,4,rock
4SHaDeHftUfL59uLXAIFSS,Midday Sun,5,4DV83JtR2UWtGzIyvEyGA8,Andwellas Dream,15,['classic psychedelic rock'],To Dream,spotify:album:6UkOkzXI3JmXbjBf0OXXP7,0.372,0.558,4,1,-7.717,0.0278,0.272,0.00286,0.113,0.566,106.283,219827,4,rock
2VPLI8akc0uwj3XPPeG01R,Magdalena,17,48NRGRV9MmSBScnKTLztSt,Phil Manzanera,25,"['canterbury scene', 'glam rock', 'progressive rock']",REVOLUCIÓN TO ROXY,spotify:album:2T5ic0KFJ12TXZF5qPywrz,0.585,0.863,9,0,-7.575,0.0569,0.0785,0.37,0.0687,0.139,115.084,232000,4,rock
0vEnAgDoQjjKXWLjJywLqu,If the Good Lord's Willing,21,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.75,0.718,1,0,-7.654,0.0573,0.697,0.0,0.17,0.892,106.335,101359,4,rock
7hUcyEzuU1jMlWYQBWVPSx,Always Alone,21,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.719,0.585,10,1,-7.125,0.0458,0.79,0.00298,0.12,0.94,136.567,109453,4,rock
5Lg8hvb0ILjs1laidF1cOm,Stink-Foot - Live,21,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,54,"['art rock', 'blues rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",The Muffin Man Goes To College (live),spotify:album:4dXEa52JeoWFJZtXDsBwT4,0.299,0.768,5,1,-10.648,0.0477,0.425,0.0,0.429,0.52,102.3,291880,4,rock
2QBFd1LgonpYGkPvjmPb5E,Fool's Hall of Fame,21,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.767,0.558,0,1,-6.542,0.0415,0.808,0.00379,0.203,0.898,109.422,143500,4,rock
22JnXXA4nuMxIlVnFGXcGk,Beautiful World,22,2vJJ54Fm8loT4abayMYgRi,Underground Lovers,23,['australian alternative rock'],Dream It Down (30th Anniversary Edition),spotify:album:5ouN3SogOIQwiuTaZCQ71G,0.564,0.465,7,1,-10.685,0.0266,0.0372,0.0136,0.297,0.229,95.635,236960,4,rock
4Utn9lObWmzOxEuGhIbLrP,Vacant Possession - 2024 Remaster,8,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.526,0.708,7,1,-8.13,0.0354,0.0649,0.0,0.357,0.37,88.62,284240,4,rock
0lF8jwzrwKMhv9WRoqvJpD,Pirates - (Sprocket Session) [2024 Remaster],6,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.401,0.881,11,0,-6.378,0.091,0.017,0.00154,0.0698,0.335,98.408,807187,4,rock
7hSm5WQb0jjOCE1lOcJeYx,Still You Turn Me On - (Sprocket Session) [2024 Remaster],7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.335,0.196,9,0,-10.918,0.0354,0.246,8.32e-06,0.0772,0.265,117.485,189427,4,rock
0jAJJMCHOJm7GhkmeTHfXa,Lay Down Your Guns - 2024 Remaster,11,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.465,0.38,3,1,-12.233,0.0315,0.258,2.83e-05,0.0957,0.107,118.273,263187,4,rock
25NpgF944akc786wT69Y1d,"Pirates - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",8,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.264,0.946,2,1,-5.751,0.075,0.17,0.0497,0.668,0.345,82.202,793307,4,rock
2VYkbW0xX26oadRKQdHaps,"Mars, The Bringer Of War - (Sprocket Session) [2024 Remaster]",6,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.482,0.746,7,1,-10.481,0.127,0.00148,0.771,0.111,0.127,124.216,722907,5,rock
37Fuzb7I0hhqtDZ7EemN94,Love Blind - (Sprocket Session) [2024 Remaster],6,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.385,0.955,1,0,-5.241,0.0915,0.00778,7.87e-05,0.131,0.402,129.166,194400,4,rock
5Cu6RBHth8tDQTOFwtTgPh,Learning To Fly - (Sprocket Session) [2024 Remaster],7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.602,0.811,7,1,-5.91,0.0405,0.00369,0.000457,0.0759,0.521,107.329,238813,4,rock
4rbbf06ZSxTNiMkWVmKn0I,The Score - (Sprocket Session) [2024 Remaster],9,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.35,0.837,0,1,-6.426,0.0771,0.00871,0.725,0.157,0.193,135.812,562640,4,rock
7fqTpqX2XTMBrDW0nO7ddI,Tarkus - (Sprocket Session) [2024 Remaster],9,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.443,0.852,11,0,-6.778,0.135,0.0228,0.134,0.32,0.393,144.011,618960,4,rock
7qk3lY8PXG3mefYEC6hdJt,"Knife Edge - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.345,0.876,7,1,-6.382,0.0433,0.162,0.0741,0.992,0.46,135.817,350600,4,rock
3RpgkYuxXr9G9dcWkZpok5,The Loco-Motion - 2024 Remaster,10,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.457,0.9,0,1,-7.709,0.046,0.0483,0.275,0.0718,0.503,87.543,279133,4,rock
6bjqGOsInucVndFERGczHQ,"The Score - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",8,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.293,0.939,0,1,-4.939,0.0444,0.0864,0.543,0.466,0.215,142.303,544173,4,rock
1rwoOI1xz03fwIfYmLKDyU,"Lucky Man - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.212,0.899,2,1,-5.18,0.0642,0.356,0.00467,0.415,0.407,171.741,265520,3,rock
5cHfvUTxyFi3nv9mbXrGzZ,Step Aside - 2024 Remaster,11,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.633,0.315,8,0,-13.35,0.0319,0.817,0.0201,0.124,0.179,109.498,227280,4,rock
2GGc7QL6s3X118Nc7rutNE,Pictures At An Exhibition - (Sprocket Session) [2024 Remaster],7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.324,0.695,3,1,-7.315,0.0501,0.0328,0.0027,0.0906,0.069,87.95,334760,4,rock
1c2zBOYcHy3vt9GsjfHyEF,The Miracle - (Sprocket Session) [2024 Remaster],7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.512,0.705,1,1,-6.125,0.0335,0.0408,4.7e-06,0.267,0.351,86.681,404333,4,rock
4pXyULNW88951nGLHwxxq7,"From The Beginning - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.291,0.619,7,1,-7.319,0.0438,0.633,9.02e-05,0.377,0.405,88.628,219760,5,rock
7zsyKXL5LBogkeP46b9RGs,"Fanfare For The Common Man - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.165,0.954,2,1,-6.441,0.0691,0.0977,0.875,0.933,0.326,81.747,452013,4,rock
2NOYepts07c2JAC1MnXfJk,"Mars, The Bringer Of War / Drum Solo - (Live, Lakeland, Florida, 4 November 1986) [2024 Remaster]",6,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.342,0.847,0,1,-6.888,0.0813,0.0218,0.838,0.463,0.0857,120.728,767533,5,rock
6QdnOI2kfuua169m5p2xoz,Knife Edge - (Sprocket Session) [2024 Remaster],7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.48,0.691,0,1,-8.003,0.0748,0.0243,0.000212,0.0838,0.369,126.935,338493,4,rock
3YafOtVgJOkE1uBgxHEMtA,Lucky Man - (Sprocket Session) [2024 Remaster],7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.319,0.8,2,1,-7.168,0.038,0.0528,0.918,0.0981,0.241,153.279,47640,3,rock
6BkqXWy2nZi6YtmjOsc2aH,"Medley: Karn Evil 9 (1st Impression) / America / Rondo - [Live, Lakeland, Florida, 4 November 1986] [2024 Remaster]",7,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.217,0.961,0,1,-6.294,0.0969,0.0207,0.586,0.552,0.377,170.117,517773,4,rock
06hJtrPunWiFmWYUNgjzFH,Flowers For Teeth,18,1usHcUArZ3lKC4NNNT00UQ,The Lunar Effect,17,"['psychedelic doom', 'uk stoner rock']",Sounds Of Green & Blue,spotify:album:2pvdn8XhMahJqMUWQfgpyl,0.352,0.87,1,0,-6.717,0.0459,5.21e-05,0.0104,0.118,0.545,90.002,161827,4,rock
1f8ExtJyafTelzvC38uHPA,Brambles,19,3r32a6mMdoPaSP1C7kYhMc,Frank Carter & The Rattlesnakes,47,"['british alternative rock', 'modern alternative rock']",Self Love,spotify:album:5u4cNUGjbYNT0k4SCjAQUC,0.623,0.665,1,1,-5.311,0.0291,0.0107,0.00447,0.512,0.249,124.982,212026,4,rock
2X3jVm4vzW3J3vm9ObK986,Secret Skin (Extended PIG Version),14,5riS4sDqcjVAwvC37jxTP0,PIG,26,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),spotify:album:7L0TYsek1YTjmxNuXxxv5J,0.533,0.904,7,1,-5.963,0.0373,7.94e-05,0.052,0.395,0.532,104.003,361407,4,rock
2uF7rxyIyUTNRwdA2lX56l,Lycka Till På Färden,29,3g2slv6elrXxGnXqy7Q2ap,Les Big Byrd,30,"['neo-kraut', 'stockholm indie', 'swedish indie rock', 'swedish psychedelic rock']","Diamonds, Rhinestones and Hard Rain",spotify:album:4nEwxOcJEK1T9tdZPEhCmT,0.238,0.497,0,1,-8.077,0.0294,0.00193,0.815,0.102,0.0976,109.784,397187,4,rock
4qyrFuKWrJF3lZXXZN2d2H,White Trash Princess - 2024 Remix,18,0aBEiafPqEJ3o0yp6gFsHg,Anthony Gomes,30,"['canadian blues', 'modern blues', 'modern blues rock', 'power blues-rock']","Peace, Love & Loud Guitars (2024 Remix)",spotify:album:6tORl2PYW5lGZ1Fss1mXlj,0.571,0.901,1,1,-2.513,0.0378,0.000152,0.0,0.0694,0.396,128.07,254180,4,rock
7HXZleQSP6OwMh9X5Hpehr,Dust and Shade,10,36mWpZpU8lKS4iQrBs0p6r,Vertilizar,20,"['austrian metal', 'christian hard rock']",Leave It All Behind,spotify:album:27HZCInr623ChwrEA0Kmho,0.322,0.956,9,1,-3.867,0.0591,1.4e-05,0.162,0.322,0.246,84.883,223173,4,rock
5KOP0tM3cZAY7UWVqRHCDB,Jupiter And Io,4,0O8qR9Atrl048ESu2mG9PH,90 Day Men,13,['math rock'],We Blame Chicago,spotify:album:3IQ8re2cXThU85z68CaB1w,0.244,0.74,4,1,-9.16,0.0521,0.00304,0.0897,0.0841,0.364,66.377,310347,4,rock
2hrMFuJzwUSx9yW2ube9fE,Live and Let Die,8,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,69,"['classic rock', 'mellow gold', 'rock', 'soft rock']",Award Winning Movie Soundtracks,spotify:album:0XY7z5nki8bIean7n73JCN,0.236,0.38,7,1,-18.93,0.0551,0.784,0.559,0.114,0.111,74.338,210133,4,rock
12NYpkm1rghX1nEcqOnnF2,Two Prophetic & Haunting New Zealand Songs Played Live on Ukulele,13,726Dh6A5VyDfAAQxilT6A0,Amanda Palmer,39,"['dark cabaret', 'piano rock', 'steampunk']",New Zealand Survival Songs,spotify:album:75m70PbKF1knWnM39jOxhl,0.508,0.253,7,1,-17.007,0.644,0.684,0.0,0.975,0.477,82.561,536333,4,rock
0H7PNSmoMAa84InHWh517B,Come To Dust,24,2EhKugPFLPLqUSXDfTffEm,Amatorski,24,"['belgian indie', 'belgian post-rock', 'belgian rock', 'ghent indie']","Curves and Bends, Things Veer",spotify:album:63syapaDkvTebu7wxHQZqO,0.176,0.485,9,0,-9.425,0.0351,0.209,0.541,0.149,0.258,140.89,141629,3,rock
6zinD2ILfEYDbCHzobFr2V,Fred the Tree,8,4Tkp5P7xvpo09Lo8zaZ5Wz,Howard Livingston & Mile Marker 24,20,['trop rock'],House Down By The Sea,spotify:album:5DHhoYJCD5z7NYpKfThOoH,0.643,0.819,7,1,-6.627,0.0336,0.476,0.000813,0.245,0.932,77.013,215840,4,rock
0Xfs6xWlF7fQWFT4jZoGjR,I Could Never Be Ashamed of You,21,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.546,0.524,10,1,-8.189,0.0284,0.911,2.36e-05,0.139,0.816,136.145,133864,4,rock
